Order ID,Order Date,Ship Date,Address,State,Ship Mode ID,Customer ID
CA-2017-127250,2017-11-03,2017-11-07,"United States, Marysville, 98270.0",Washington,S3,SF-20200
CA-2016-149713,2016-09-18,2016-09-22,"United States, Long Beach, 90805.0",California,S2,TG-21640
CA-2018-118640,2018-07-20,2018-07-26,"United States, Chicago, 60610.0",Illinois,S3,CS-11950
CA-2016-132906,2016-09-10,2016-09-14,"United States, Los Angeles, 90004.0",California,S3,CC-12145
CA-2018-145233,2018-12-01,2018-12-05,"United States, Denver, 80219.0",Colorado,S3,DV-13465
CA-2016-128139,2016-07-03,2016-07-09,"United States, Richmond, 40475.0",Kentucky,S3,BD-11725
US-2017-156986,2017-03-20,2017-03-24,"United States, Salem, 97301.0",Oregon,S3,ZC-21910
CA-2015-135405,2015-01-09,2015-01-13,"United States, Laredo, 78041.0",Texas,S3,MS-17830
CA-2015-131450,2015-08-08,2015-08-15,"United States, San Diego, 92024.0",California,S3,LR-16915
CA-2017-120180,2017-07-14,2017-07-16,"United States, Philadelphia, 19134.0",Pennsylvania,S1,TP-21130
US-2017-100720,2017-07-16,2017-07-21,"United States, Philadelphia, 19120.0",Pennsylvania,S3,CK-12205
CA-2015-149958,2015-03-15,2015-03-19,"United States, Tampa, 33614.0",Florida,S3,AS-10240
US-2015-105767,2015-05-23,2015-05-27,"United States, Philadelphia, 19134.0",Pennsylvania,S3,AR-10510
CA-2017-161816,2017-04-28,2017-05-01,"United States, Dallas, 75217.0",Texas,S1,NB-18655
CA-2017-121223,2017-09-11,2017-09-13,"United States, Philadelphia, 19143.0",Pennsylvania,S2,GD-14590
CA-2018-138611,2018-11-14,2018-11-17,"United States, Grove City, 43123.0",Ohio,S2,CK-12595
CA-2018-117947,2018-08-18,2018-08-23,"United States, New York City, 10011.0",New York,S2,NG-18355
US-2015-111171,2015-12-26,2015-12-31,"United States, Chicago, 60610.0",Illinois,S3,CA-12265
CA-2016-138009,2016-11-29,2016-12-03,"United States, Dearborn, 48126.0",Michigan,S3,SF-20965
CA-2018-163020,2018-09-15,2018-09-19,"United States, New York City, 10009.0",New York,S3,MO-17800
CA-2018-153787,2018-05-19,2018-05-23,"United States, Seattle, 98115.0",Washington,S3,AT-10735
CA-2018-133431,2018-12-17,2018-12-21,"United States, San Francisco, 94122.0",California,S3,LC-17140
US-2017-135720,2017-12-11,2017-12-13,"United States, Aurora, 80013.0",Colorado,S2,FM-14380
CA-2018-144694,2018-09-24,2018-09-26,"United States, Miami, 33180.0",Florida,S2,BD-11605
CA-2016-168004,2016-10-04,2016-10-09,"United States, Warner Robins, 31088.0",Georgia,S2,DJ-13420
US-2017-123470,2017-08-15,2017-08-21,"United States, Aurora, 80013.0",Colorado,S3,ME-17725
CA-2017-115917,2017-05-20,2017-05-25,"United States, Vallejo, 94591.0",California,S3,RB-19465
CA-2017-147067,2017-12-18,2017-12-22,"United States, Minneapolis, 55407.0",Minnesota,S3,JD-16150
CA-2018-167913,2018-07-30,2018-08-03,"United States, Mission Viejo, 92691.0",California,S2,JL-15835
CA-2018-106103,2018-06-10,2018-06-15,"United States, Rochester Hills, 48307.0",Michigan,S3,SC-20305
US-2018-127719,2018-07-21,2018-07-25,"United States, Plainfield, 7060.0",New Jersey,S3,TW-21025
CA-2018-126221,2018-12-30,2019-01-05,"United States, Columbus, 47201.0",Indiana,S3,CC-12430
CA-2017-103947,2017-04-01,2017-04-08,"United States, Sierra Vista, 85635.0",Arizona,S3,BB-10990
CA-2017-160745,2017-12-11,2017-12-16,"United States, Vancouver, 98661.0",Washington,S2,AR-10825
CA-2017-132661,2017-10-23,2017-10-29,"United States, New York City, 10024.0",New York,S3,SR-20740
CA-2018-140844,2018-06-19,2018-06-23,"United States, New York City, 10035.0",New York,S3,AR-10405
CA-2017-137239,2017-08-22,2017-08-28,"United States, Columbus, 43229.0",Ohio,S3,CR-12730
US-2017-156097,2017-09-19,2017-09-19,"United States, Aurora, 60505.0",Illinois,S0,EH-14125
CA-2016-146563,2016-08-24,2016-08-28,"United States, Arlington, 76017.0",Texas,S3,CB-12025
CA-2017-123666,2017-03-26,2017-03-30,"United States, New York City, 10011.0",New York,S3,SP-20545
CA-2017-143308,2017-11-04,2017-11-04,"United States, Louisville, 40214.0",Kentucky,S0,RC-19825
CA-2018-132682,2018-06-08,2018-06-10,"United States, Dallas, 75081.0",Texas,S2,TH-21235
CA-2015-156314,2015-12-24,2015-12-26,"United States, Cleveland, 44105.0",Ohio,S1,RP-19390
US-2018-106663,2018-06-09,2018-06-13,"United States, Chicago, 60653.0",Illinois,S3,MO-17800
CA-2018-111178,2018-06-15,2018-06-22,"United States, Quincy, 62301.0",Illinois,S3,TD-20995
CA-2018-130351,2018-12-05,2018-12-08,"United States, Columbus, 47201.0",Indiana,S1,RB-19570
US-2018-119438,2018-03-18,2018-03-23,"United States, Tyler, 75701.0",Texas,S3,CD-11980
CA-2017-164511,2017-11-19,2017-11-24,"United States, New York City, 10024.0",New York,S3,DJ-13630
US-2018-168116,2018-11-04,2018-11-04,"United States, Burlington, 27217.0",North Carolina,S0,GT-14635
CA-2015-157784,2015-07-05,2015-07-08,"United States, Jackson, 39212.0",Mississippi,S1,MC-17845
CA-2018-161480,2018-12-25,2018-12-29,"United States, New York City, 10035.0",New York,S3,RA-19285
US-2015-117135,2015-06-21,2015-06-23,"United States, Waynesboro, 22980.0",Virginia,S2,NP-18325
CA-2016-131534,2016-03-28,2016-04-02,"United States, Los Angeles, 90036.0",California,S3,AB-10165
CA-2016-119291,2016-05-14,2016-05-17,"United States, Chester, 19013.0",Pennsylvania,S1,JO-15550
CA-2018-114552,2018-09-02,2018-09-08,"United States, Cleveland, 44105.0",Ohio,S3,Dl-13600
CA-2017-163755,2017-11-04,2017-11-08,"United States, Seattle, 98103.0",Washington,S2,AS-10285
CA-2016-142027,2016-04-09,2016-04-14,"United States, Long Beach, 90805.0",California,S3,JK-15370
CA-2015-138527,2015-09-12,2015-09-17,"United States, Cary, 27511.0",North Carolina,S3,BN-11470
CA-2015-112158,2015-12-02,2015-12-04,"United States, New York City, 10035.0",New York,S1,DP-13165
CA-2015-113887,2015-04-05,2015-04-07,"United States, New York City, 10035.0",New York,S1,TH-21550
CA-2018-146136,2018-09-03,2018-09-07,"United States, Palm Coast, 32137.0",Florida,S3,AP-10915
US-2018-100048,2018-05-19,2018-05-24,"United States, Mount Vernon, 10550.0",New York,S3,RS-19765
CA-2015-153150,2015-07-01,2015-07-06,"United States, Seattle, 98105.0",Washington,S2,Dl-13600
CA-2015-130092,2015-01-11,2015-01-14,"United States, Dover, 19901.0",Delaware,S1,SV-20365
CA-2018-108910,2018-09-24,2018-09-29,"United States, Newark, 43055.0",Ohio,S3,KC-16540
CA-2015-104472,2015-06-02,2015-06-07,"United States, Orem, 84057.0",Utah,S3,CK-12325
CA-2017-112942,2017-02-13,2017-02-18,"United States, Los Angeles, 90045.0",California,S3,RD-19810
CA-2017-142335,2017-12-15,2017-12-19,"United States, Detroit, 48205.0",Michigan,S3,MP-17965
CA-2015-117429,2015-10-07,2015-10-13,"United States, Philadelphia, 19140.0",Pennsylvania,S3,MR-17545
CA-2017-114713,2017-07-07,2017-07-12,"United States, Hialeah, 33012.0",Florida,S3,SC-20695
CA-2018-144113,2018-09-16,2018-09-20,"United States, Austin, 78745.0",Texas,S3,JF-15355
US-2017-150861,2017-12-03,2017-12-06,"United States, Oceanside, 11572.0",New York,S1,EG-13900
CA-2018-131954,2018-01-21,2018-01-25,"United States, Seattle, 98115.0",Washington,S3,DS-13030
CA-2015-132500,2015-09-08,2015-09-12,"United States, San Francisco, 94110.0",California,S3,GZ-14470
CA-2015-112326,2015-01-04,2015-01-08,"United States, Naperville, 60540.0",Illinois,S3,PO-19195
US-2017-146710,2017-08-27,2017-09-01,"United States, Dallas, 75220.0",Texas,S3,SS-20875
CA-2015-124429,2015-05-27,2015-05-27,"United States, San Diego, 92105.0",California,S0,MH-17785
CA-2017-150889,2017-03-20,2017-03-22,"United States, Evanston, 60201.0",Illinois,S2,PB-19105
CA-2018-126074,2018-10-02,2018-10-06,"United States, Trenton, 48183.0",Michigan,S3,RF-19735
CA-2017-110499,2017-04-07,2017-04-09,"United States, San Francisco, 94110.0",California,S1,YC-21895
CA-2016-135272,2016-12-07,2016-12-12,"United States, Los Angeles, 90036.0",California,S3,MS-17830
CA-2017-140928,2017-09-18,2017-09-22,"United States, Jacksonville, 32216.0",Florida,S3,NB-18655
CA-2015-106803,2015-12-29,2016-01-02,"United States, Cottage Grove, 55016.0",Minnesota,S3,DC-13285
CA-2018-117240,2018-07-23,2018-07-28,"United States, New York City, 10009.0",New York,S3,CP-12340
CA-2018-133333,2018-09-18,2018-09-22,"United States, Green Bay, 54302.0",Wisconsin,S3,BF-11020
CA-2016-112319,2016-08-31,2016-09-05,"United States, Los Angeles, 90004.0",California,S3,AR-10510
CA-2018-126046,2018-11-03,2018-11-07,"United States, Atlanta, 30318.0",Georgia,S3,JC-16105
CA-2016-114923,2016-02-08,2016-02-13,"United States, Columbus, 43229.0",Ohio,S3,LH-17020
CA-2015-162775,2015-01-13,2015-01-15,"United States, Bossier City, 71111.0",Louisiana,S2,CS-12250
CA-2015-106810,2015-05-14,2015-05-20,"United States, Saint Petersburg, 33710.0",Florida,S3,AJ-10795
CA-2017-157245,2017-05-19,2017-05-24,"United States, Arlington, 22204.0",Virginia,S3,LE-16810
CA-2018-104220,2018-01-30,2018-02-05,"United States, Des Moines, 50315.0",Iowa,S3,BV-11245
CA-2015-165974,2015-06-29,2015-07-06,"United States, Cincinnati, 45231.0",Ohio,S3,DL-12865
CA-2016-144267,2016-08-21,2016-08-23,"United States, San Francisco, 94110.0",California,S1,NZ-18565
US-2016-157014,2016-10-03,2016-10-06,"United States, Columbus, 43229.0",Ohio,S2,BM-11785
CA-2016-154921,2016-05-23,2016-05-28,"United States, Columbia, 29203.0",South Carolina,S3,EA-14035
CA-2018-129567,2018-03-17,2018-03-21,"United States, Lancaster, 93534.0",California,S2,CL-12565
CA-2016-154620,2016-12-12,2016-12-16,"United States, Lancaster, 93534.0",California,S3,LT-17110
CA-2016-115938,2016-06-26,2016-06-30,"United States, Richmond, 23223.0",Virginia,S3,SA-20830
CA-2017-105256,2017-05-20,2017-05-20,"United States, Asheville, 28806.0",North Carolina,S0,JK-15730
CA-2015-156433,2015-09-20,2015-09-26,"United States, San Francisco, 94110.0",California,S3,ES-14020
CA-2018-151428,2018-09-21,2018-09-26,"United States, Rochester, 55901.0",Minnesota,S3,RH-19495
CA-2016-124653,2016-12-24,2016-12-26,"United States, Rochester, 14609.0",New York,S1,DB-13120
CA-2016-101910,2016-11-27,2016-12-03,"United States, Lake Elsinore, 92530.0",California,S3,CD-11920
CA-2018-105809,2018-02-20,2018-02-23,"United States, San Diego, 92105.0",California,S1,HW-14935
CA-2017-136133,2017-08-18,2017-08-23,"United States, New York City, 10024.0",New York,S2,HW-14935
CA-2017-115504,2017-03-12,2017-03-17,"United States, Monroe, 71203.0",Louisiana,S3,MC-18130
CA-2018-135783,2018-04-22,2018-04-24,"United States, San Francisco, 94122.0",California,S1,GM-14440
CA-2015-134313,2015-11-01,2015-11-07,"United States, Denver, 80219.0",Colorado,S3,RA-19915
CA-2016-140921,2016-02-03,2016-02-05,"United States, Omaha, 68104.0",Nebraska,S1,AA-10375
CA-2015-151995,2015-10-13,2015-10-15,"United States, Edmonds, 98026.0",Washington,S1,ZC-21910
CA-2018-143686,2018-05-14,2018-05-14,"United States, Santa Ana, 92704.0",California,S0,PJ-19015
CA-2016-106565,2016-03-20,2016-03-23,"United States, Milwaukee, 53209.0",Wisconsin,S1,BW-11110
CA-2017-149370,2017-09-15,2017-09-19,"United States, Philadelphia, 19140.0",Pennsylvania,S3,DB-13210
CA-2015-140858,2015-06-28,2015-07-02,"United States, Philadelphia, 19140.0",Pennsylvania,S3,CA-12775
CA-2018-101434,2018-06-20,2018-06-27,"United States, Belleville, 7109.0",New Jersey,S3,TR-21325
US-2015-102071,2015-05-09,2015-05-15,"United States, San Francisco, 94110.0",California,S3,PG-18820
CA-2018-126956,2018-08-21,2018-08-28,"United States, Lakeville, 55044.0",Minnesota,S3,GT-14710
CA-2018-129462,2018-06-16,2018-06-21,"United States, Florence, 41042.0",Kentucky,S2,JE-15745
CA-2017-165316,2017-07-23,2017-07-27,"United States, Tampa, 33614.0",Florida,S3,JB-15400
US-2015-115987,2015-09-08,2015-09-13,"United States, Tyler, 75701.0",Texas,S2,LH-17020
US-2018-156083,2018-11-04,2018-11-11,"United States, Columbia, 38401.0",Tennessee,S3,JL-15175
US-2017-137547,2017-03-07,2017-03-12,"United States, Fort Worth, 76106.0",Texas,S3,EB-13705
CA-2016-100454,2016-11-20,2016-11-25,"United States, New York City, 10035.0",New York,S3,BM-11650
CA-2017-161669,2017-11-07,2017-11-09,"United States, Los Angeles, 90036.0",California,S1,EM-14095
CA-2016-114300,2016-10-13,2016-10-17,"United States, Louisville, 40214.0",Kentucky,S3,AF-10885
CA-2018-107503,2018-01-01,2018-01-06,"United States, Lorain, 44052.0",Ohio,S3,GA-14725
CA-2015-107755,2015-02-07,2015-02-12,"United States, Linden, 7036.0",New Jersey,S3,CK-12760
CA-2017-152534,2017-06-20,2017-06-25,"United States, Salinas, 93905.0",California,S2,DP-13105
CA-2017-113747,2017-05-28,2017-06-04,"United States, Jackson, 39212.0",Mississippi,S3,VD-21670
CA-2017-123274,2017-02-19,2017-02-24,"United States, New York City, 10035.0",New York,S3,GT-14710
CA-2015-125612,2015-08-03,2015-08-08,"United States, New York City, 10035.0",New York,S3,BK-11260
CA-2018-161984,2018-04-10,2018-04-15,"United States, New Brunswick, 8901.0",New Jersey,S3,SJ-20125
CA-2015-133851,2015-06-09,2015-06-16,"United States, San Francisco, 94122.0",California,S3,CM-12445
CA-2017-134474,2017-01-05,2017-01-07,"United States, Jacksonville, 32216.0",Florida,S2,AJ-10795
CA-2015-149020,2015-01-10,2015-01-15,"United States, Springfield, 22153.0",Virginia,S3,AJ-10780
CA-2017-134362,2017-09-29,2017-10-02,"United States, Philadelphia, 19140.0",Pennsylvania,S1,LS-16945
CA-2015-136742,2015-04-06,2015-04-10,"United States, Lancaster, 17602.0",Pennsylvania,S3,GP-14740
CA-2017-158099,2017-09-03,2017-09-05,"United States, Philadelphia, 19143.0",Pennsylvania,S1,PK-18910
CA-2016-131128,2016-10-19,2016-10-20,"United States, Concord, 3301.0",New Hampshire,S1,TB-21520
CA-2015-148488,2015-12-10,2015-12-15,"United States, New York City, 10009.0",New York,S3,SM-20005
CA-2018-114636,2018-08-25,2018-08-29,"United States, Charlotte, 28205.0",North Carolina,S3,GA-14725
CA-2017-116736,2017-01-17,2017-01-21,"United States, Concord, 3301.0",New Hampshire,S3,CC-12430
US-2015-158638,2015-09-17,2015-09-21,"United States, Philadelphia, 19120.0",Pennsylvania,S3,AG-10765
CA-2018-111689,2018-11-30,2018-12-02,"United States, New York City, 10024.0",New York,S2,HP-14815
CA-2016-129098,2016-10-09,2016-10-13,"United States, Springfield, 22153.0",Virginia,S3,DK-13090
US-2018-123463,2018-12-23,2018-12-23,"United States, San Francisco, 94109.0",California,S0,GZ-14470
CA-2017-165148,2017-10-22,2017-10-24,"United States, Detroit, 48227.0",Michigan,S1,PM-19135
CA-2015-134061,2015-04-29,2015-05-04,"United States, Rochester, 14609.0",New York,S3,LL-16840
CA-2016-143602,2016-04-25,2016-04-28,"United States, Los Angeles, 90045.0",California,S2,JS-15595
CA-2018-115364,2018-06-26,2018-07-02,"United States, San Diego, 92105.0",California,S3,OT-18730
CA-2018-150707,2018-10-14,2018-10-19,"United States, Columbia, 21044.0",Maryland,S3,EL-13735
CA-2015-104976,2015-12-09,2015-12-16,"United States, San Francisco, 94122.0",California,S3,CK-12760
CA-2018-132934,2018-06-20,2018-06-26,"United States, New Rochelle, 10801.0",New York,S3,JE-15475
CA-2018-133256,2018-06-26,2018-06-27,"United States, Detroit, 48227.0",Michigan,S1,TH-21550
CA-2017-105494,2017-11-10,2017-11-12,"United States, San Francisco, 94122.0",California,S1,PC-18745
CA-2017-140634,2017-10-03,2017-10-06,"United States, Houston, 77095.0",Texas,S2,HL-15040
CA-2015-144407,2015-09-09,2015-09-15,"United States, Detroit, 48227.0",Michigan,S3,MS-17365
CA-2018-160983,2018-10-29,2018-10-31,"United States, Auburn, 13021.0",New York,S2,GB-14530
US-2017-114622,2017-04-10,2017-04-12,"United States, Springfield, 45503.0",Ohio,S1,JR-16210
CA-2018-150959,2018-11-11,2018-11-13,"United States, Garland, 75043.0",Texas,S1,TD-20995
CA-2018-132353,2018-09-15,2018-09-17,"United States, Chicago, 60653.0",Illinois,S1,DB-13060
CA-2017-130477,2017-04-08,2017-04-12,"United States, Los Angeles, 90032.0",California,S3,LC-17140
CA-2018-143259,2018-12-30,2019-01-03,"United States, New York City, 10009.0",New York,S3,PO-18865
CA-2018-137596,2018-09-02,2018-09-07,"United States, Jackson, 49201.0",Michigan,S3,BE-11335
CA-2016-133627,2016-05-31,2016-06-07,"United States, Norwich, 6360.0",Connecticut,S3,SC-20050
CA-2018-102519,2018-11-27,2018-11-29,"United States, Milwaukee, 53209.0",Wisconsin,S1,BM-11650
US-2015-141215,2015-06-15,2015-06-21,"United States, San Antonio, 78207.0",Texas,S3,KL-16555
CA-2017-165218,2017-03-05,2017-03-11,"United States, Dallas, 75220.0",Texas,S3,RW-19630
CA-2015-138296,2015-12-05,2015-12-12,"United States, Alexandria, 22304.0",Virginia,S3,RC-19825
CA-2016-111164,2016-04-11,2016-04-15,"United States, New York City, 10009.0",New York,S3,SE-20110
CA-2017-149797,2017-09-15,2017-09-20,"United States, New York City, 10011.0",New York,S3,AH-10075
CA-2015-132962,2015-09-13,2015-09-16,"United States, Philadelphia, 19143.0",Pennsylvania,S1,JM-15535
CA-2016-115091,2016-10-05,2016-10-09,"United States, Springfield, 22153.0",Virginia,S3,JJ-15760
CA-2018-144932,2018-04-14,2018-04-17,"United States, Toledo, 43615.0",Ohio,S1,AB-10165
CA-2018-114216,2018-09-02,2018-09-06,"United States, Philadelphia, 19140.0",Pennsylvania,S3,RK-19300
CA-2017-140081,2017-06-20,2017-06-24,"United States, Philadelphia, 19120.0",Pennsylvania,S3,CG-12040
US-2018-111745,2018-11-05,2018-11-06,"United States, Farmington, 87401.0",New Mexico,S1,RA-19885
CA-2016-148250,2016-12-13,2016-12-17,"United States, Riverside, 92503.0",California,S3,RP-19270
CA-2017-105760,2017-06-19,2017-06-20,"United States, San Francisco, 94110.0",California,S1,KC-16255
CA-2017-142958,2017-12-13,2017-12-20,"United States, Torrance, 90503.0",California,S3,RW-19630
CA-2016-120880,2016-05-29,2016-06-03,"United States, Seattle, 98105.0",Washington,S3,JL-15850
US-2016-140200,2016-07-26,2016-07-28,"United States, Mesa, 85204.0",Arizona,S1,CA-12775
US-2018-110576,2018-11-28,2018-12-02,"United States, Philadelphia, 19120.0",Pennsylvania,S3,RB-19795
CA-2018-131156,2018-04-03,2018-04-07,"United States, Philadelphia, 19143.0",Pennsylvania,S3,KH-16360
CA-2018-136539,2018-12-28,2019-01-01,"United States, Round Rock, 78664.0",Texas,S3,GH-14665
CA-2018-119305,2018-11-30,2018-12-04,"United States, Jackson, 39212.0",Mississippi,S3,SW-20275
CA-2018-102414,2018-05-15,2018-05-18,"United States, Phoenix, 85023.0",Arizona,S2,JA-15970
CA-2016-112571,2016-09-22,2016-09-22,"United States, Oceanside, 92054.0",California,S0,DL-12925
CA-2018-152142,2018-11-14,2018-11-19,"United States, San Francisco, 94110.0",California,S3,LW-16990
CA-2016-160059,2016-11-27,2016-12-01,"United States, Fayetteville, 72701.0",Arkansas,S3,TB-21190
CA-2017-120859,2017-09-01,2017-09-04,"United States, San Francisco, 94110.0",California,S1,CV-12805
CA-2015-127488,2015-09-22,2015-09-24,"United States, Boca Raton, 33433.0",Florida,S2,MS-17365
CA-2018-135279,2018-04-09,2018-04-11,"United States, New York City, 10011.0",New York,S1,BS-11800
CA-2015-115791,2015-01-16,2015-01-18,"United States, Philadelphia, 19134.0",Pennsylvania,S2,DL-13315
US-2018-103247,2018-10-05,2018-10-08,"United States, New York City, 10011.0",New York,S2,PO-19195
US-2018-100209,2018-07-09,2018-07-15,"United States, Portland, 97206.0",Oregon,S3,TD-20995
CA-2018-159366,2018-01-07,2018-01-10,"United States, Detroit, 48205.0",Michigan,S1,BW-11110
CA-2017-145499,2017-05-30,2017-05-31,"United States, Wilmington, 28403.0",North Carolina,S1,RW-19690
CA-2016-157035,2016-12-09,2016-12-12,"United States, Columbus, 47201.0",Indiana,S1,KB-16600
CA-2017-144939,2017-10-03,2017-10-08,"United States, New York City, 10035.0",New York,S3,EB-13870
CA-2015-163419,2015-11-11,2015-11-14,"United States, Louisville, 80027.0",Colorado,S2,TZ-21580
CA-2018-100314,2018-09-29,2018-10-05,"United States, Pasadena, 77506.0",Texas,S3,AS-10630
CA-2016-146829,2016-03-10,2016-03-10,"United States, Houston, 77041.0",Texas,S0,TS-21340
CA-2018-167899,2018-05-21,2018-05-26,"United States, Auburn, 13021.0",New York,S3,JG-15805
